Series Name,Series Name,Country Name,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Afghanistan,AFG,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Togo,TGO,0,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Tonga,TON,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Trinidad and Tobago,TTO,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Tunisia,TUN,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Turkey,TUR,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Uganda,UGA,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Ukraine,UKR,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,United Kingdom,GBR,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,United States,USA,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Uruguay,URY,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Uzbekistan,UZB,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Vanuatu,VUT,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,"Venezuela, RB",VEN,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Vietnam,VNM,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,West Bank and Gaza,PSE,0,0,0,0,0,0,0,0,0,0
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,"Yemen, Rep.",YEM,0,0,0,0,0,0,0,0,0,0
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Zambia,ZMB,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Zimbabwe,ZWE,1,1,1,1,1,1,1,1,1,1
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Arab World,ARB,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Euro area,EMU,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,European Union,EUU,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,High income,HIC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Low income,LIC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,North America,NAC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,OECD members,OED,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Small states,SST,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,World,WLD,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Afghanistan,AFG,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Albania,ALB,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Algeria,DZA,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Andorra,AND,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Angola,AGO,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Antigua and Barbuda,ATG,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Argentina,ARG,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Armenia,ARM,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Aruba,ABW,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Australia,AUS,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Austria,AUT,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Azerbaijan,AZE,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Bahamas, The",BHS,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bahrain,BHR,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bangladesh,BGD,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Barbados,BRB,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Belarus,BLR,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Belgium,BEL,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Belize,BLZ,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Benin,BEN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bhutan,BTN,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bolivia,BOL,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bosnia and Herzegovina,BIH,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Botswana,BWA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Brazil,BRA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Brunei Darussalam,BRN,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Bulgaria,BGR,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Burkina Faso,BFA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Burundi,BDI,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cabo Verde,CPV,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cambodia,KHM,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cameroon,CMR,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Canada,CAN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Central African Republic,CAF,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Chad,TCD,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Chile,CHL,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,China,CHN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Colombia,COL,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Comoros,COM,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Congo, Dem. Rep.",COD,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Congo, Rep.",COG,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Costa Rica,CRI,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cote d'Ivoire,CIV,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Croatia,HRV,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cuba,CUB,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Curacao,CUW,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Cyprus,CYP,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Czech Republic,CZE,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Denmark,DNK,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Djibouti,DJI,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Dominica,DMA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Dominican Republic,DOM,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Ecuador,ECU,0,0,0,0,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Egypt, Arab Rep.",EGY,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,El Salvador,SLV,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Equatorial Guinea,GNQ,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Eritrea,ERI,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Estonia,EST,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Eswatini,SWZ,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Ethiopia,ETH,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Fiji,FJI,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Finland,FIN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,France,FRA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Gabon,GAB,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Gambia, The",GMB,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Georgia,GEO,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Ghana,GHA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Greece,GRC,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Grenada,GRD,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Guam,GUM,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Guatemala,GTM,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Guinea,GIN,0,0,0,0,0,0,0,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Guinea-Bissau,GNB,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Guyana,GUY,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Haiti,HTI,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Honduras,HND,0,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Hong Kong SAR, China",HKG,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Hungary,HUN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Iceland,ISL,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,India,IND,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Indonesia,IDN,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Iran, Islamic Rep.",IRN,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Iraq,IRQ,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Ireland,IRL,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Israel,ISR,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Italy,ITA,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Jamaica,JAM,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Japan,JPN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Jordan,JOR,0,0,0,0,0,0,0,0,0,0
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Kazakhstan,KAZ,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Kenya,KEN,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Kiribati,KIR,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,"Korea, Rep.",KOR,1,1,1,1,1,1,1,1,1,1
A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,Kosovo,XKX,1,1,1,1,1,1,1,1,1,1
